Provenance,Exchange,Symbol_Pair,Type,Price,Volume,First Seen,Last Seen
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.1,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,449.43,2.78,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,449.29,36.718,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143584002,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,453.31,0.13,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143584002,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.958,1450143584002,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5652,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,9.86172893,3.5653,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,ask,-1.0,0.008016,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,ask,-0.1,0.00819,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.51,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,9.86200505,3.5652,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,ask,-1.0,0.00819,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,ask,-99.415,0.008017,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-1.0,457.26,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-4.0,453.9,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5653,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,0.1011,3.51,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,bid,1.0,0.007742,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,bid,570.0,0.006201,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,bid,1.0,448.0,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,bid,1.0,447.7,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,bid,12.06,452.71,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,bid,40.0,452.5,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,bid,1.0,0.006201,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,bid,762.5,0.007742,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,ask,-1.0,0.008182,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,ask,-29.82,0.008015,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-1.0,453.99,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-0.02,457.26,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,bid,1.0,0.0065,NULL,NULL
BITFINEX,LTCBTC,LTCBTC,bid,125.0,0.007898,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.57,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.1,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,449.44,36.718,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,449.43,2.78,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,453.31,0.13,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143585225,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.958,1450143585225,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.57,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.1,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,449.44,36.718,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,447.09,25.0,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143585937,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,453.31,0.13,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143585937,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.958,1450143585937,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5652,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,10.0388,3.5021,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5021,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,9.8636659,3.5646,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.57,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.1,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,449.45,2.779,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,448.65,36.718,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,447.09,25.0,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,453.31,0.13,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143586752,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.958,1450143586752,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.57,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.1,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,449.45,2.779,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,448.65,36.718,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,447.09,25.0,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143587057,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,453.68,0.245,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143587057,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.958,1450143587057,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5646,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,10.0388,3.5021,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,409.7,7.24417497,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,409.88863,0.0132,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,410.0,7.51071796,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,410.99996,1.81255498,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,411.0,0.94449102,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,411.92,0.13972,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,412.0,2.149823,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,412.99,0.1833902,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,412.99997,5.0,NULL,NULL
BTC-E,btc_eur,btc_eur,ask,413.0,0.53,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,409.7,7.24417497,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,409.88863,0.0132,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,410.0,7.51071796,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,410.99996,1.81255498,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,411.0,0.94449102,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,411.92,0.13972,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,412.0,2.149823,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,412.99,0.1833902,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,412.99997,5.0,NULL,NULL
BTC-E,btc_eur,btc_eur,bid,413.0,0.53,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00213,157.846777,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00214,51.91449043,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00215,0.1,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00216,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00217,883.9741474,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00218,40.3098,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00219,40.41118473,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.0022,30.70527826,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00221,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,ask,0.00222,1.1,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00213,157.846777,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00214,51.91449043,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.1,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00216,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00217,883.9741474,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00218,40.3098,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00219,40.41118473,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.0022,30.70527826,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00221,0.2,NULL,NULL
BTC-E,nvc_btc,nvc_btc,bid,0.00222,1.1,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.437,18.2006849,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.438,1467.94579968,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.439,2.7,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.44,305.3283,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.441,4.45256614,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.442,5.5,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.443,3426.6,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.444,1211.6689202,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.445,7404.93506808,NULL,NULL
BTC-E,nmc_usd,nmc_usd,ask,0.446,1210.37,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.437,18.2006849,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.438,1467.94579968,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.439,2.7,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.44,305.3283,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.441,4.45256614,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.442,5.5,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.443,3426.6,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.444,1211.6689202,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.445,7404.93506808,NULL,NULL
BTC-E,nmc_usd,nmc_usd,bid,0.446,1210.37,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.086,0.455253,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0877,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.088,440.75074186,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0887,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.08898,379.2,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.089,799.03767581,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.08903,0.2,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.08908,1.3,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0897,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,ask,1.0898,11.41447603,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.086,0.455253,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0877,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.088,440.75074186,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0887,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.08898,379.2,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.089,799.03767581,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.08903,0.2,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.08908,1.3,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0897,0.398,NULL,NULL
BTC-E,eur_usd,eur_usd,bid,1.0898,11.41447603,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.941,2.08187686,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.942,8.75335958,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.943,2.0001916,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.944,12.00019161,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.946,119.76463406,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.947,1.0,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.948,49.6488,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.949,48.00595699,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.95,292.79481994,NULL,NULL
BTC-E,nvc_usd,nvc_usd,ask,0.951,214.87906885,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.941,2.08187686,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.942,8.75335958,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.943,2.0001916,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.944,12.00019161,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.946,119.76463406,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.947,1.0,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.948,49.6488,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.949,48.00595699,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.95,292.79481994,NULL,NULL
BTC-E,nvc_usd,nvc_usd,bid,0.951,214.87906885,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,446.999,0.05804206,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.0,47.36259656,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.001,0.011876,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.002,0.011049,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.019,0.011044,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.022,0.01104,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.055,0.011044,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.06,0.022106,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.064,0.01105,NULL,NULL
BTC-E,btc_usd,btc_usd,ask,447.092,0.0101,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,446.999,0.05804206,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.0,47.36259656,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.001,0.011876,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.002,0.011049,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.019,0.011044,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.022,0.01104,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.055,0.011044,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.06,0.022106,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.064,0.01105,NULL,NULL
BTC-E,btc_usd,btc_usd,bid,447.092,0.0101,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.293,532.30727668,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.294,100.0,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.306,9.14245251,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.326,0.3297,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.33,2.5,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.347,100.0,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.358,0.849,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.361,10.24010382,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.365,0.391609,NULL,NULL
BTC-E,ltc_eur,ltc_eur,ask,3.368,1.6219833,NULL,NULL
BTC-E,ltc_eur,ltc_eur,bid,3.293,532.30727668,NULL,NULL
BTC-E,ltc_eur,ltc_eur,bid,3.294,100.0,NULL,NULL
BTC-E,ltc_eur,ltc_eur,bid,3.306,9.14245251,NULL,NULL
